video_title,comment
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,"Migliorare l&#39;estetica<br>Ideale per le zone di mare<br>Piccoli spostamenti, sostituendo la bici"
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,What is that song?
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,"sono nate le nuove auto per le città dei 15 minuti , piano piano, zitti zitti, il popolo non se ne deve accorgere. tutti esultano,  ma certo  non capiscono,  che sono sempre più imprigionati nelle micro città! svegliatevi bambini"
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,Genial!
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,Fiat had a great chance to use this in Mission impossible😂😂😂😂
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,Ugly toy!
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,Richtig schön 👍👍👍👍
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,Finally FIAT is reinventing itself as the dolce vita lifestyle company and not some cheap and awful cars
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,Okay it is visually fun.  But isn&#39;t this a street legal Golf cart?
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,im not sure where do i use this vehicle.
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,"allllllllll this way for safety, side-airbags etc...  now we&#39;re back to a rope ?!?   just because you&#39;re going to the beach doesn&#39;t mean your drunk neighbor with a SUV is..."
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,"75 km range = City car only, where people live in apartments. Are they gonna run cables out the windows to charge it?"
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,&quot;You have a shower if you want to use it for the bitch?&quot;  My Italianglish is hopeless
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,Why no Doors
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,Really cool idea
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,Do has this topolino Ac?
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,차가 긔엽네 ㅋㅋㅋ이탈리아 감성 오진다 진짜 😱 갖고 싶포.
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,"Delicious like summer ice cream! You can’t go wrong with this little baby of a car, driving it around town. Fiat managed to improve on the Citroen Ami’s design aesthetic and the Dolce Vita version looks like a vehicle you wouldn’t be ashamed to park at the beach. Plus, the fact you don’t need a driver licence to take to the road with it, speaks for itself. A chick magnet for sure! 😊"
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,"Gotta love the jagged-cut 3d-printed-like plastic piece, at <a href=""https://www.youtube.com/watch?v=IljNTWcCs6E&amp;t=232"">03:52</a>. For a moment there, I thought this wasn&#39;t an Italian product..."
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,I want it in grey &gt;:)
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,The original Topolino could reach 85 km/hr.  This &quot;car&quot; would never survive in the US urban environment.  45 km/hr.  It is a golf cart.
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,REDICULUS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,"Obviously with the 15min cities now coming up, this car is ideal"
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,nice golf car :-p
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,I wish it looked more like the First Fiat 500 but I guess this is cool too.
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,"Okay, I want one! Beside the Tesla, immediately! 😁"
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,"Giugiaro, Bertone, Giolito, Manzù and other designers that I will surely have forgotten... and now this scrawl by the french who couldn&#39;t wait to take their revenge. And with the corps of Fiat still warm... Goodbye my beloved land of cars..."
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,Nice🌴🍍🤙
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,45km/h is barely faster than my electric scooter. Cute toy anyway.
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,"Per gli stranieri è una meraviglia, per noi italiani ,un cesso..😂"
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,"While the Citroen and Opel versions look outrigfht ugly, the Fiat Toplino is so charming. I´ll get one as my daily driver in town - which will be our only car, as I take the train for longer distances."
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,"beautiful little ami :) but WTF it that on the left at <a href=""https://www.youtube.com/watch?v=IljNTWcCs6E&amp;t=233"">3:53</a>"
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,that is super beautiful....bring that to USA please...ill buy one as soon as it becaomes available...i will make it my front yard decor...hehehe
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,Very nice car
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,Is it an old Citroen Ami?<br>Looks very similar
New Fiat  Topolino Dolcevita 2024 | Sparkling Vehicle For Summer,I will definitely get one if they came with ice version 🤭
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Cute car😎😎 Soon we  start a 50000 km tour in our Fiat 500 oldtimer
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",C&#39;est pas la voiture que je me paierai un jour aucun sens pratique
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Une poubelle a roulette a 9000 euros...une blague a bobos....
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Adorable !
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",j&#39;hurle de rire. Tout le monde se moquait de l&#39;Ami et maintenant tout le monde copie.
"Fiat Topolino, la version Dolce Vita de l&#39;Ami","Alors, certes, elle est beaucoup plus jolie que l&#39;Ami de Citroën mais si elle a les mêmes lacunes, à savoir, pas de chauffage, pas d&#39;airbag, et une autonomie astronomiquement ridicule, ça fait cher la caisse en plastique !!!<br><br>Déjà que je trouve l&#39;Ami beaucoup trop chère pour ce qu&#39;elle est, là, la Topolino, prêt de 10 000€, faut arrêter les conneries.<br><br>Moi, j&#39;estime qu&#39;une telle caisse tout en plastique, dépourvue d&#39;équipements de sécurités passifs, de chauffage, de vitres electriques, d&#39;équipement d&#39;infodivertissement etc, avec des batteries à l&#39;autonomie ridicule, ne devrait pas coûter plus de 5000€ et encore, je suis sympa. <br><br>Il serait temps que les français se réveillent et arrêtent de cautionner ce genre d&#39;arnaques."
"Fiat Topolino, la version Dolce Vita de l&#39;Ami","Il y a tout de même un énorme problème avec les tarifs des automobiles. En 2012 la Fiat Panda 2 était proposée à 7990 €,  soot environ 9000 € d&#39;aujourd&#39;hui en tenant compte de l&#39;inflation. Et aujourd&#39;hui, pour 10 000 €, on a une voiturette en plastique  qui plafonne à 45 Km/h, qui a 70 Km d&#39;autonomie..."
"Fiat Topolino, la version Dolce Vita de l&#39;Ami","C&#39;est beau, Topolino, Ami , pas si beau"
"Fiat Topolino, la version Dolce Vita de l&#39;Ami","C est moins moche ,mais non merci"
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Expecting Topolino mini EV lunching in India
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Lunch this mini EV in India soon with reasonable prices as per different variants and ranges
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Êtes-vous le cousin français de Richard Hammond ?
"Fiat Topolino, la version Dolce Vita de l&#39;Ami","Elle a eu le droit a une traitement de faveur cette Fiat, elle a un arrière différent de l&#39;avant contrairement à l&#39;Ami !"
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Comme quoi il était possible de faire une AMI sans que ce ne soit moche !
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",J&#39;adore... pour aller de l&#39;appart au port des yachts... 👌🏼👍🏼😁
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Vont-ils la sortir sous la marque Lancia
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Cudny fiacik. ❤
"Fiat Topolino, la version Dolce Vita de l&#39;Ami","Elle a vraiment un air de famille avec la Fiat 500. C&#39;est Fiat qui aurait dû le premier avoir ce model miniature, pas Citroën. Mais tout rentre dans l&#39;ordre au sein du groupe Stellantis."
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Des professionnels du tourisme sera intéressé la petite voiture qui permet d&#39;aller à l&#39;hôtel à la plage 😊😊
"Fiat Topolino, la version Dolce Vita de l&#39;Ami","Réussite totale, c&#39;est le genre de Fiat qu&#39;on adore !"
"Fiat Topolino, la version Dolce Vita de l&#39;Ami","10000 euros pour une boîte d’allumettes ! Faut arrêtez la ! Encore ces industrielles qui veulent  s’en mettre plein les poches, HONTEUX !!!"
"Fiat Topolino, la version Dolce Vita de l&#39;Ami","J&#39;ai cherché les crash tests, en cas de collision avec une gros véhicule ? A 40 Kmh ? Qui les a vu ? Pour mon gosse !"
"Fiat Topolino, la version Dolce Vita de l&#39;Ami","Serve una ver 2 della ami e della Opel, son sicuro che superando le limitazioni del davanti simile al posteriore si può ottenere un risultato migliore e più personale."
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Plus qu&#39;à Volkswagen de nous sortir une 4 place comme ça style combi sans permis ça serait cool
"Fiat Topolino, la version Dolce Vita de l&#39;Ami","Très jolie, dommage que beaucoup de voitures françaises n&#39;ont plus le charme qu&#39;il faut pour attirer les clients. Malgré son prix, elle va faire du mal à l&#39;Ami."
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Plus jolie que la poubelle grise de Citroen.
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",10 000€   45km/h. Autonomie 1h<br>Un truc pour bobo qui sait pas quoi faire de son argent
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Ce vert anis amande  lui scie à merveille elle est  trop sublime j&#39;adore son look avec sa mini bouille  😍 elle est plus fashion que l&#39;ami Citroën  et me rappelle  l&#39;ancienne mimi fiat 5OO des années 1970 que ma maman avait avec le toit ouvrant en toile noir à l&#39;époque elle avait ce surnom de pot à yaourts ! j&#39;ai toujours adoré la marque Fiat  après la fiat 500 la fiat personnal  est sortie elle avait aussi du charisme ! elles ont toutes un style une certaine allure que d&#39;autres voitures n&#39;ont pas  aussi bien de l&#39;extérieur qu&#39;a l&#39;intérieur ! Chapeau ces italiens<br> J&#39;ai vraiment hâte de découvrir cette nouvelle petite fiat Topolino en Normandie bientôt sur le marché et peut être l&#39;acquérir pour me rappeler surtout ce beau souvenir de mon enfance avec ma regrettée maman lorsque je voyageais avec  !
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Entre l&#39;ami et la Petite souris... Je prefere la dolce vita italienne
"Fiat Topolino, la version Dolce Vita de l&#39;Ami","Mignon…Vivement la Française Kate, dessiné par Ravage ☺️"
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",vivement qu&#39;elle sorte car elle est craquante à comparer a la Citroen ami
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Elle est jolie cette nouvelle venue de chez FIAT.
"Fiat Topolino, la version Dolce Vita de l&#39;Ami","Tout dépendra du prix et du nombre d&#39;exemplaires disponibles, sachant que l&#39;ami buggy n&#39;est déjà plus disponible..."
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Ça devient délirant les prix et pourquoi pas 30.000 euros ça me fait penser à la cygnet d’Aston Martine. Il y a 3 variante sur 3 marques n’allez pas me dire qu’ils ne font pas des gains de coûts 😡😡
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Pas mal 👍
"Fiat Topolino, la version Dolce Vita de l&#39;Ami","Plus sympa que l’Ami les lignes, plus douces. Et la double couleur aussi, toi noir, cela lui va a merveille."
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Sympa.
"Fiat Topolino, la version Dolce Vita de l&#39;Ami",Super sympa
Quick Video Review: 2022 Fiat 500 Dolcevita,Cute car! Soon we start our 50000km European tour in a 53 year old 500R
Quick Video Review: 2022 Fiat 500 Dolcevita,Can you travel with it in the highway occasionally like twice a month ??
Quick Video Review: 2022 Fiat 500 Dolcevita,How much ?
Quick Video Review: 2022 Fiat 500 Dolcevita,I am interested . Love this car
Quick Video Review: 2022 Fiat 500 Dolcevita,Drop the music
Quick Video Review: 2022 Fiat 500 Dolcevita,Is the 2022 Fiat 500 Dolcevita Light Hybrid 6sp manual available in the USA?
Quick Video Review: 2022 Fiat 500 Dolcevita,How can you feel comfortable without an arm rest
Quick Video Review: 2022 Fiat 500 Dolcevita,"Car for grannies in cities. Engine is useless in highways. Makes funny noises when switching gears, not cool at all"
Quick Video Review: 2022 Fiat 500 Dolcevita,"Vague dead steering, dated engine that makes all sort of odd  noises under load. Looks great but drives like a 25 year old car"
Quick Video Review: 2022 Fiat 500 Dolcevita,"Picked up my new UK 500c Dolcevita six speed manual today. Its 70BHP is perfectly useable on the motorway where the speed limit is actually 70mph not the 90 a lot of performance car drivers seem to think it is. I had no issue merging into fast flowing motorways on my trip home from the dealership. I set the cruise to 65 and it was doing 2700rmp in 6th gear with power to spare to get into the 2nd lane for passing.<br><br> In an era when all cars look the same, the 500 oozes style while it get&#39;s the job of going from A to B done. <br><br> The roads are not a race track but the 500 is like a red rag to the c**ts behind the wheels of BMWs and  Mercs etc. and they just HAVE to show dominance by overtaking them. It&#39;s funny, though, every time I rounded a 3rd gear 30mph corner (without braking) with one of the afore mentioned ****s up my arse they were loads of car lengths back on exit. Of course they would all catch me on the straight because, without exception, they were all awesome in a straight line! <br><br> Oh yeah and the 1.0L Firefly engine has a sweet exhaust note. Well, it would, wouldn&#39;t it, it&#39;s Italian after all."
Quick Video Review: 2022 Fiat 500 Dolcevita,I am buying this car this year💯
Quick Video Review: 2022 Fiat 500 Dolcevita,🧲🍀🧲🚗🧲❤️💜
Quick Video Review: 2022 Fiat 500 Dolcevita,I can&#39;t wait to buy this car
Quick Video Review: 2022 Fiat 500 Dolcevita,"Very nice, but it won&#39;t be available in the U.S. since FIAT pulled out, will it ??  I live in the U.S. and do have a regular 2014 green Fiat 500 Pop."
Quick Video Review: 2022 Fiat 500 Dolcevita,Cute but I no longer trust Fiat after two troublesome Fiats in the past.
Quick Video Review: 2022 Fiat 500 Dolcevita,"i live in canada, and they stopped bringing these vehicles here because of lack of sales and because every ones want those large trucks. ived owed 2 of these great cars one ABARTH which i drive regularly and then i had a lounge which i sold after driving it for 2 years with no problem but a friend of my convince me to sell it to his wife for city driving and she loves it. these cars are underrated by the the media, the truth is if they are being made in mexico the quality is not there but i owe one made in poland and its great quality."
Quick Video Review: 2022 Fiat 500 Dolcevita,Would u recommend a manual or auto? The reviewer did not seem impressed with the auto?
Quick Video Review: 2022 Fiat 500 Dolcevita,Love this car. Buying one shortly!!!!
Quick Video Review: 2022 Fiat 500 Dolcevita,Just got the Sport model.... Errr yeah I&#39;m officially converted after 3 days in it. The quirks just get better and the steering is buttery light for city driving.
